CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2
13621,117,1,209.85,243,18,209.85,-0.9102393161358637,0.9525682167629053
13623,31,5,392.05,234,64,78.41,0.32877643227196834,-1.043296507988724
13626,253,1,241.32999999999998,207,18,241.32999999999998,-1.0258975942939477,1.3844311164464502
13627,59,5,1164.23,859,70,232.846,1.55549172643406,0.25342997672929374
13629,143,1,281.01,217,18,281.01,-0.7643503124198034,1.2817044835884654
13630,5,7,787.74,511,44,112.53428571428572,1.4105675331563021,-1.6090169282283342
13632,25,5,1713.6100000000001,827,106,342.72200000000004,2.1947288931171367,0.27420778584180616
13634,33,5,1102.6100000000001,632,137,220.52200000000002,1.791745841029747,0.010421089192352212
13635,68,1,986.4300000000001,667,59,986.4300000000001,1.2563778304311983,2.244637393882449
13636,37,5,720.83,535,48,144.166,0.9569935403957182,-0.41853477193085514
13637,52,3,741.25,402,75,247.08333333333334,0.9516799316582664,0.4781000086078536
13638,16,1,97.14,91,7,97.14,-1.791800227555319,-0.6691914103495554
13639,74,1,593.24,554,36,593.24,0.5750062003941525,1.7803583122678206
13642,216,1,268.55,165,50,268.55,-0.5937223823132647,1.4886394257619833
13643,31,3,468.44,267,22,156.14666666666668,0.07345930314222299,-0.26906076950691254
13644,16,4,1979.0900000000001,1327,118,494.77250000000004,2.601372571528585,0.5769160087979235
13645,120,1,30.6,12,1,30.6,-4.384701830892503,-1.090513041300865
13647,10,4,1164.52,673,49,291.13,1.6841203349959182,-0.19114197287046464
13649,257,2,250.45000000000002,126,21,125.22500000000001,-1.167943118171829,0.5491147649048774
13650,17,6,1397.49,851,68,232.915,1.9636904764394105,-0.35684807510012334
13651,40,1,63.3,30,4,63.3,-2.9025946741364472,-0.783301298359259
13652,46,3,1003.64,474,43,334.5466666666667,1.0584680804352884,0.6503032237623555
13654,43,6,2208.87,1542,135,368.145,2.6169244498581095,0.5169367095231724
13655,114,2,753.22,470,42,376.61,0.622213904417789,1.3126258993793107
13656,165,2,319.79,252,43,159.895,-0.35117804374845607,0.6854047415247831
13657,11,2,156.6,90,10,78.3,-1.2632578662919138,-1.2274657247516436
13658,10,5,1488.25,791,71,297.65,2.097021435706483,-0.24844068013975143
13659,206,2,1106.97,703,76,553.485,1.1770089903912817,1.9739286817258237
13662,86,3,663.5600000000001,487,41,221.1866666666667,0.5876961170612769,0.546859024952188
13663,179,1,91.07,79,7,91.07,-2.410170505791508,0.25473082646807615
13666,60,3,67.65,39,10,22.55,-2.5666381274053798,-1.8454589892614184
13667,149,1,258.17,149,77,258.17,-0.4106546707627802,1.3328408377624281
13668,3,21,4111.85,2277,247,195.80238095238096,4.167306419450946,-1.7247983583137716
13669,51,2,160.2,108,6,80.1,-1.6821219163195014,-0.624044542125178
13670,75,1,333.2,280,24,333.2,-0.2878179200109367,1.2039515842652013
13672,301,2,91.83000000000001,25,3,45.915000000000006,-3.2470974601169558,-0.5095814509513421
13673,19,2,257.77,102,43,128.885,-0.3835087481572417,-0.44626769193044086
13675,151,2,473.38,298,24,236.69,-0.18793486026326114,0.9462464788406221
13678,152,1,72.56,104,5,72.56,-2.5688556774746005,-0.017805240781966807
13680,1,4,1569.63,1097,139,392.4075,2.882933402281308,-0.5181947721339468
13681,18,4,713.53,306,34,178.3825,0.7492126273102506,-0.471374832656815
13682,187,1,34.0,8,2,34.0,-4.371451536937578,-0.8031009143417561
13684,286,1,67.23,39,29,67.23,-2.472364201180637,0.2676191249535435
13685,3,4,20.92,28,26,5.23,-2.5793617178696775,-4.235477862531975
13686,183,1,72.0,70,8,72.0,-2.595050737272889,0.06516915254607719
13689,63,1,15.0,12,1,15.0,-4.78438691277698,-1.9496215151940537
13690,59,1,81.60000000000001,60,6,81.60000000000001,-2.407285905525095,-0.3301749416038985
13692,25,2,464.64,792,31,232.32,0.6370191574007217,0.2770855595966777
13694,4,16,663.09,627,34,41.443125,1.3916089764502249,-3.0603261910379382
13695,31,13,1233.97,799,39,94.92076923076924,1.585150224688471,-1.4127915372115982
13697,39,1,151.3,177,12,151.3,-1.1972726800262934,0.16019963250748961
13699,155,1,70.08000000000001,36,4,70.08000000000001,-3.051763848971772,-0.12466996756879839
13700,26,10,1456.42,1555,136,145.642,2.454139650906339,-0.7933439160812725
13704,5,9,1738.6000000000001,1323,92,193.1777777777778,2.697642206655797,-1.1616448721526396
13705,8,3,433.38,318,23,144.46,0.3703024685849951,-0.8524263292334072
13706,303,1,290.89000000000004,187,19,290.89000000000004,-0.9339930714502674,1.6198400065975733
13707,267,2,581.36,290,40,290.68,0.038285127412206243,1.4064472388426157
13708,271,1,272.01,257,47,272.01,-0.49735597582810964,1.6175166018635676
13709,4,12,4276.88,2816,204,356.4066666666667,4.0741204820042185,-0.7604088427772201
13710,32,1,94.56,96,6,94.56,-1.9924871133548774,-0.42350919364073214
13711,219,2,232.16000000000003,138,10,116.08000000000001,-1.4373932617721767,0.35802347888281866
13712,247,1,88.2,60,6,88.2,-2.6573255297256204,0.3312479779992633
13715,281,5,1018.2,525,86,203.64000000000001,1.0134270535816174,0.7725233967925295
13716,269,1,138.28,138,21,138.28,-1.56568670985441,0.9154314576162286
13717,32,6,1088.32,1080,76,181.38666666666666,1.7636226070226584,-0.29373051299432557
13718,246,2,130.8,44,6,65.4,-2.5035673397878586,-0.2031762293991908
13719,15,5,855.41,447,50,171.082,1.232564772044995,-0.6408117520735414
13720,117,4,685.8,354,40,171.45,0.4337972440692878,0.28368813560848344
13721,36,1,431.34,286,24,431.34,0.08158083493484805,1.1278353633407048
13722,132,3,1203.88,886,56,401.29333333333335,1.3046532190395805,1.3089753503624282
13723,217,1,102.9,22,4,102.9,-2.9968244423482444,0.3148512972693334
13725,50,7,1203.52,642,75,171.93142857142857,1.568469028561749,-0.28221010517784323
13726,39,2,429.12,540,34,214.56,0.3769225884064689,0.372047389547388
13727,29,2,285.78,156,18,142.89,-0.5742020647190413,-0.23818800969338472
13728,37,6,437.44,388,23,72.90666666666667,0.17691601852990166,-1.1969052591408256
13730,136,2,482.95,421,30,241.475,0.061771408123808616,0.9626672915185562
13731,219,2,511.59000000000003,270,30,255.79500000000002,-0.15722411523489288,1.1821207757113452
13732,28,1,491.86,498,33,491.86,0.5625571392826102,1.2046386792354014
13735,25,4,1784.54,969,132,446.135,2.356914876807365,0.6549246521367822
13736,5,2,566.05,483,156,283.025,1.5716777233664259,-0.04970930129338029
13737,200,1,146.05,64,21,146.05,-1.7338351989301848,0.789396278740601
13740,241,1,234.71,205,17,234.71,-1.0623849071592792,1.3343679635344459
13741,72,3,405.63,190,23,135.21,-0.3266765274246563,-0.06616629446578748
13742,17,12,1833.0600000000002,905,168,152.75500000000002,2.634839455842967,-1.0502133201107984
13743,3,7,409.2,312,5,58.457142857142856,-0.000777643076022761,-2.562703809870413
13744,95,2,952.5,924,45,476.25,1.1193579671176281,1.4911677978439821
13745,162,1,241.36,388,22,241.36,-0.624952250678514,1.2574358564305643
13748,96,4,328.7,230,19,82.175,-0.5460383665333987,-0.5284431885280199
13750,54,3,162.32,66,9,54.10666666666666,-1.714974748434194,-1.1230352272330522
13751,288,1,75.6,45,6,75.6,-2.913930627875178,0.24438651919045062
13752,124,6,676.5400000000001,453,56,112.75666666666667,0.6615050453517393,-0.2315494482539655
13753,288,1,536.06,448,31,536.06,0.06424557952554953,2.2300407693314797
13754,152,2,129.6,90,7,64.8,-2.096850145072804,-0.35327078992355554
13755,4,8,1556.3500000000001,939,208,194.54375000000002,2.836880019320946,-1.107862536682439
13756,2,12,1663.16,866,52,138.59666666666666,2.4705973944072315,-1.9962012078349696
13758,12,7,1473.74,727,77,210.53428571428572,2.0834269940780654,-0.6689105915520942
13759,71,1,340.59000000000003,213,20,340.59000000000003,-0.4272655488510781,1.1662555541903143
13760,54,2,286.79,197,50,143.395,-0.2248590630998995,0.12620845812864526
13761,50,2,974.65,630,62,487.325,1.263209802604567,1.2505434143612448
13762,219,1,133.2,104,5,133.2,-2.1720572099431803,0.657583564350446
13764,71,3,1352.96,913,168,450.9866666666667,1.977346202924553,1.2567520286790324
13767,2,32,4843.16,2432,40,151.34875,3.726408929582165,-2.506728558841348
13769,2,10,1946.3100000000002,887,59,194.63100000000003,2.6305775066909645,-1.5766905193229428
13771,64,4,1732.9,1062,93,433.225,2.0272284950555375,0.9868567988632271
13772,34,3,858.78,488,129,286.26,1.4439535148907932,0.494673488487764
13774,82,1,314.15,189,20,314.15,-0.5654181930140277,1.1479400321421667
13777,9,17,1305.5900000000001,881,24,76.7994117647059,1.7686409830283203,-2.2897413905985355
13778,103,1,178.7,70,9,178.7,-1.7140996377158526,0.6199463746916687
13780,7,2,247.31,160,53,123.655,0.028699259889633157,-0.8176201605695533
13781,251,1,68.54,24,13,68.54,-2.9043879729370667,0.12778062732890913
13782,13,6,766.5600000000001,326,87,127.76,1.2944393430282084,-1.0217137787891803
13784,219,3,126.30000000000001,90,4,42.1,-2.381074493472712,-0.8011225305106535
13786,367,1,109.2,96,5,109.2,-2.4696616084027156,0.696466077903599
13787,76,2,231.55,187,20,115.775,-0.8410489680253226,-0.003932874869108459
13790,4,1,236.83999999999997,424,37,236.83999999999997,0.3566802649286659,-0.16600598141568937
13792,66,2,183.05,91,12,91.525,-1.4467110905464413,-0.3563460376481048
13798,18,8,130.51,103,29,16.31375,-0.9704333127371564,-2.9868203029203295
13799,117,2,513.16,348,27,256.58,0.032752888819139,0.9308060881017387
13800,310,1,439.82000000000005,301,30,439.82000000000005,-0.264924097195893,2.0600557454927957
13801,67,1,247.1,160,18,247.1,-0.811440254230747,0.8360797201206713
13802,139,3,297.82,330,21,99.27333333333333,-0.5480225861046053,-0.03225966745507879
13803,255,1,277.07,121,17,277.07,-1.1338586989316495,1.4675472716400977
13804,31,7,2082.43,1162,107,297.48999999999995,2.4595852420274187,0.06923177260831581
13806,64,1,152.73000000000002,41,8,152.73000000000002,-1.967479621691248,0.24306634609241412
13807,367,1,80.8,32,5,80.8,-3.0970642608588754,0.3666939050115508
13808,6,5,1013.6600000000001,616,53,202.73200000000003,1.6867864859895971,-0.8139220192665151
13809,305,1,60.300000000000004,20,4,60.300000000000004,-3.5222171464566783,-0.0082241956306323
13810,29,2,448.66,258,23,224.33,0.056814500052450805,0.20674965935727502
13812,42,3,452.1,326,30,150.70000000000002,0.17238000029632536,-0.13510205294818392
13813,40,4,1050.26,527,49,262.565,1.225599119376356,0.25454671041696164
13814,92,2,887.8199999999999,628,31,443.90999999999997,0.7854900853510645,1.3577021114834062
13815,22,4,2582.46,1710,119,645.615,2.84105239519173,0.9520850190412101
13816,24,2,367.32,208,21,183.66,-0.17380051539739963,-0.06503268739897024
13817,29,2,328.98,208,19,164.49,-0.3388619699873367,-0.09296255073569452
13819,302,3,457.35,301,18,152.45000000000002,-0.4711421651631852,0.6419618165997295
13821,145,2,321.89,147,49,160.945,-0.4612962051692983,0.6142089428258447
13822,6,2,454.8,448,85,227.4,1.0968979236831031,-0.2359838982773234
13823,19,2,413.90000000000003,303,24,206.95000000000002,0.1564612870260612,-0.01871126572766351
13824,33,4,677.81,395,24,169.4525,0.5388723200785455,-0.28684593289208354
13826,176,1,102.3,74,6,102.3,-2.392161822039832,0.3311560262972313
13827,58,3,239.9,125,69,79.96666666666667,-0.4159911611919181,-0.5354394223191162
13828,22,1,168.45,95,12,168.45,-1.2155290189812868,-0.019101749880530355
13831,16,3,370.77,135,47,123.58999999999999,0.07597820244620715,-0.7117297234462803
13832,19,1,52.2,28,3,52.2,-3.0089623626394193,-1.2741607789760099
13833,159,1,226.4,100,19,226.4,-1.2166433539054482,1.0930819194882762
13835,25,4,692.37,426,43,173.0925,0.8680371526736279,-0.3230988456240505
13837,212,2,226.24,147,16,113.12,-1.253646325337428,0.36695387953422687
13838,6,4,527.58,246,130,131.895,1.1791018351863574,-1.0417432804759221
13842,59,9,2516.05,1543,122,279.56111111111113,2.6529207028607336,0.15955616690612037
13844,11,1,345.12,194,19,345.12,-0.07748607090623477,0.41643377187862474
13845,65,1,112.86000000000001,66,5,112.86000000000001,-2.2015094420297348,-0.01919931114762212
13846,25,3,733.1600000000001,374,47,244.38666666666668,0.8890144023495872,0.12257463864756009
13849,52,2,1285.95,970,83,642.975,1.7456517671644167,1.5624886796640631
13850,129,1,1478.98,932,87,1478.98,1.7127576955182442,2.919794203532708
13851,96,3,1192.52,933,65,397.50666666666666,1.4437274205724553,1.1855769288236415
13853,57,1,272.16,150,11,272.16,-0.9075303012671443,0.8060589485874297
13854,24,16,651.39,399,17,40.711875,0.5951960197248685,-2.492794766906883
13856,169,3,120.3,114,9,40.1,-2.000160408961398,-0.8704953926137549
13858,57,1,182.67000000000002,71,9,182.67000000000002,-1.563756006312953,0.39523222790258855
13859,326,1,172.76,126,25,172.76,-1.3983034219875659,1.1978813867946938
13860,1,5,1106.93,531,53,221.38600000000002,1.9770440096072683,-1.272179699195709
13862,18,8,2041.96,1610,94,255.245,2.6389100147837827,-0.3516968750037415
13863,248,1,264.88,220,18,264.88,-0.9260556027454403,1.460773757431499
13865,58,4,437.81,199,24,109.4525,-0.17448428951469266,-0.4782959240806987
13866,74,1,145.67,57,7,145.67,-1.96609481594585,0.2721797337549449
13867,31,3,719.74,480,42,239.91333333333333,0.8752326107704635,0.19953054598601583
13868,39,1,428.37,409,29,428.37,0.26144003739465677,1.1948267147525296
13869,123,4,2468.25,1617,205,617.0625,2.632076060431421,1.6654584759187503
13870,2,8,1508.94,937,73,188.6175,2.5080556332361805,-1.4458119716462772
13871,23,13,4541.85,2360,131,349.37307692307695,3.5479102673509586,-0.2231801769751611
13873,120,3,324.05,133,17,108.01666666666667,-0.8580851294292134,-0.09837688960777144
13874,358,1,247.45000000000002,140,14,247.45000000000002,-1.3176412127936088,1.5036114375849952
13875,54,5,1438.22,1149,71,287.644,1.852667802411242,0.42052542461143466
13876,64,1,98.8,34,6,98.8,-2.476540969951926,-0.16830291197496788
13877,86,1,17.4,12,1,17.4,-4.740922508320918,-1.699363325956776
13878,55,1,429.27000000000004,191,17,429.27000000000004,-0.2903856815304009,1.2403395208951598
13880,21,13,2519.63,1652,110,193.8176923076923,2.902398820157937,-0.8100433286088313
13881,72,4,741.24,492,26,185.31,0.5523801476216247,0.13221346246169602
13882,3,5,686.34,566,38,137.268,1.3406616731622443,-1.4217542284668196
13883,11,5,2080.33,1283,93,416.066,2.6249190265257494,0.13517839420196995
13884,7,4,670.45,253,41,167.6125,0.8937853138773578,-0.8830103901709917
13885,189,2,390.20000000000005,170,24,195.10000000000002,-0.5921777275572692,0.8358184506785883
13886,71,1,218.56,124,14,218.56,-1.1072475176951941,0.7150588218295046
13887,204,1,293.95000000000005,141,16,293.95000000000005,-1.0062700762246024,1.4303315450567002
13888,120,2,505.98,248,32,252.99,-0.04063944499931168,0.9224096032510332
13889,93,1,265.7,74,12,265.7,-1.2542074347842094,0.9492975273913328
13890,1,10,1767.8600000000001,798,70,176.786,2.672505139965914,-1.8210026428063144
13892,64,2,287.61,279,19,143.805,-0.5081149305563561,0.13383341340186894
13893,298,1,150.70000000000002,34,8,150.70000000000002,-2.3785624991344254,0.8589310413485371
13894,24,2,430.55,245,23,215.275,0.04554325732116999,0.09130223544844077
13895,28,4,1865.1200000000001,1034,88,466.28000000000003,2.2306924630602407,0.7057327885072867
13897,50,1,258.06,182,16,258.06,-0.7121885286832624,0.7511480034516079
13898,326,1,138.93,131,11,138.93,-1.8653111133965208,0.9397210585608149
13899,16,2,297.92,144,17,148.96,-0.4674461905979573,-0.4504199485620268
13900,193,2,553.95,381,35,276.975,0.1176143303603961,1.2348030827000607
13901,72,5,2196.21,1257,118,439.242,2.3591387292104513,0.9593826589911898
13904,37,2,332.64,332,24,166.32,-0.12358746569624712,0.0669151523825866
13908,80,4,1759.34,1114,92,439.835,2.004040094256076,1.0943210233418805
13911,144,8,1872.71,1363,106,234.08875,2.112411896607751,0.4249625067915133
13914,12,2,499.53000000000003,301,25,249.76500000000001,0.4126546233300158,-0.032994791819957466
13917,50,2,252.14000000000001,226,15,126.07000000000001,-0.724126708840799,-0.11607506710759653
13918,50,2,440.90000000000003,286,21,220.45000000000002,-0.07080567628179561,0.4125118904086527
13919,59,2,331.86,471,22,165.93,-0.132306028452179,0.27123371938007695
13922,352,1,81.6,56,4,81.6,-2.954869391261743,0.3763882115441458
13923,54,1,317.63,181,18,317.63,-0.5222145718373428,0.9729360459351003
13924,2,6,1544.05,1089,74,257.34166666666664,2.5578959789315303,-0.9971621314400431
13925,93,4,411.1,274,21,102.775,-0.26171872036800503,-0.3286147081910019
13926,23,1,150.10000000000002,99,8,150.10000000000002,-1.448029794648001,-0.1327093424041583
13927,75,1,307.39,194,20,307.39,-0.553866760092473,1.093853519817415
13928,11,4,336.47,117,17,84.1175,-0.35568475411690825,-1.4375733090734322
13929,169,2,103.65,27,4,51.825,-2.910513983698287,-0.6212933765715178
13930,58,2,297.74,250,14,148.87,-0.6144232020392183,0.08916720224235121
13931,96,2,915.57,623,53,457.785,1.0071307935645548,1.450439694519354
13932,295,1,195.8,60,10,195.8,-1.8882107509627166,1.1362516226768882
13933,109,2,369.39,161,18,184.695,-0.6451302287760052,0.5302157410029926
13934,264,1,497.05,283,23,497.05,-0.25786719148971554,2.0712998690905997
13936,180,1,369.74,294,25,369.74,-0.36240552088367306,1.6646405080798292
13937,169,1,128.25,87,8,128.25,-2.047156648810802,0.5432077696873727
13938,35,1,71.66,70,7,71.66,-2.288415641774775,-0.6333792120387974
13939,23,3,466.37,593,36,155.45666666666668,0.6121011238423404,-0.2970178535460813
13940,17,4,608.96,396,33,152.24,0.7176727586542736,-0.6170754609105212
13941,22,5,219.00000000000003,108,8,43.800000000000004,-1.1255338768702712,-1.915265496955913
13946,79,3,57.33,55,5,19.11,-2.8735729210610916,-1.9042930356694454
13947,65,1,90.60000000000001,44,5,90.60000000000001,-2.518315434264365,-0.23451043780159259
13948,361,1,23.4,12,1,23.4,-4.829703282330108,-0.8564344943695489
13949,3,6,1927.93,1941,119,321.32166666666666,3.068116802854202,-0.6023996668525823
13950,11,4,394.70000000000005,248,24,98.67500000000001,0.1723797855316209,-1.2206192122901705
13951,176,3,504.09000000000003,293,32,168.03,-0.06536213929657432,0.550753862305753
13952,218,2,1736.661,968,84,868.3305,1.676588849249494,2.419006193040124
13953,7,2,182.48000000000002,108,7,91.24000000000001,-1.1162619450338225,-1.2836928178270435
13954,2,2,307.82,140,19,153.91,-0.02957275924708264,-1.1408425481516469
13955,154,2,239.31,147,29,119.655,-0.9124598106503872,0.3353290728522713
13956,5,5,678.54,398,105,135.708,1.5154613820026295,-1.191292576021592
13959,79,3,512.75,347,76,170.91666666666666,0.5223918985507895,0.3229753348906315
13960,21,2,159.42000000000002,132,10,79.71000000000001,-1.2443538234113176,-0.9333961319165633
13962,22,2,82.1,80,6,41.05,-2.1337578646881306,-1.5572117476365352
13963,308,4,469.02,326,27,117.255,-0.259276544744931,0.31753294538664606
13967,146,1,35.7,6,1,35.7,-4.533444470156167,-0.9191870336709308
13969,7,18,5744.58,3191,307,319.1433333333333,4.466936116862902,-0.8693870940593481
13971,19,8,2372.6,1494,108,296.575,2.774235029174447,-0.19207714194927716
13972,71,2,174.35,185,14,87.175,-1.1880078857413345,-0.30877543969825694
13973,287,1,147.75,80,8,147.75,-2.0814080125361976,0.8809374000518483
13974,49,1,413.59000000000003,249,28,413.59000000000003,-0.008298376936682538,1.2223528579719039
13975,31,6,2108.58,1473,227,351.43,2.840139887459476,0.3884749200403258
13976,207,1,91.1,50,5,91.1,-2.7201046443422747,0.25930605133982043
13978,45,1,54.17,75,9,54.17,-2.446311137723402,-0.7450391639980738
13979,73,1,869.87,639,54,869.87,1.0911567549198466,2.1537035226109382
13980,60,1,69.58,86,7,69.58,-2.353232584735143,-0.42444804680241893
13982,39,4,1325.6000000000001,833,66,331.40000000000003,1.698115314395256,0.5033789419218525
13983,40,9,1057.24,924,78,117.47111111111111,1.6884729272052372,-0.8253782768579795
13984,27,4,216.23000000000002,115,11,54.057500000000005,-1.0568754436262875,-1.5010775078188576
13985,4,15,6365.72,3146,105,424.3813333333334,4.194067952672281,-0.8033580921506681
13986,17,1,147.06,98,9,147.06,-1.3625759283471262,-0.2617333984648649
13988,20,6,3028.05,2357,156,504.675,3.23995247879766,0.522086163875607
13989,66,2,462.21,360,22,231.105,0.007714567619990958,0.5868677518544618
13990,213,1,292.58,142,15,292.58,-1.0410907186276515,1.439074466838606
13991,12,6,685.33,654,58,114.22166666666668,1.3144409090420115,-1.1414816037934503
13992,30,1,76.8,64,5,76.8,-2.3486724383480513,-0.6691872530735399
13993,43,8,1409.96,603,43,176.245,1.4982029761536029,-0.4567563447363479
13994,4,6,1939.3400000000001,860,110,323.22333333333336,2.6975193520109544,-0.5641976729878296
13995,15,5,1308.99,869,52,261.798,1.8249159843297433,-0.22527526455158806
13999,10,12,2916.79,1891,92,243.06583333333333,3.1378805416845754,-0.8619658795393929
14000,211,1,111.0,52,5,111.0,-2.555318222760629,0.44004358370348634
14001,46,3,387.2,180,17,129.06666666666666,-0.40150537172101936,-0.3212052129811697
14002,134,2,368.6,568,35,184.3,0.01997644343982534,0.7559167053118991
14004,43,7,2422.16,1538,72,346.0228571428571,2.4542280912938232,0.31548560730585856
14005,10,5,908.3,982,43,181.66,1.5881145829179564,-0.7083279227978346
14006,116,3,503.6,296,17,167.86666666666667,-0.2143282024583623,0.32050786244273877
14009,198,2,646.8100000000001,359,39,323.40500000000003,0.2551665652494988,1.385875210065602
14012,278,1,289.2,152,10,289.2,-1.2338180743662472,1.5095232196886512
14013,110,3,395.97999999999996,358,28,131.9933333333333,-0.1327432524024685,0.1474901983938015
14014,77,1,304.42,512,27,304.42,-0.10107315670626042,1.1863637279642034
14015,53,1,151.5,58,8,151.5,-1.809884814589794,0.18059685306553155
14016,162,4,2216.14,1414,119,554.035,2.221951405281747,1.627169089358529
14019,47,3,951.41,609,34,317.13666666666666,1.0107830416229415,0.6077032808929925
14020,17,2,534.26,375,31,267.13,0.5570846389274798,0.19533240880935693
14021,155,2,305.8,114,16,152.9,-1.0395674643613695,0.4803378689439753
14022,225,1,396.8,375,25,396.8,-0.2671969289550962,1.8348166992537451
14023,7,2,496.22,298,28,248.11,0.5538685722862395,-0.2326107787166637
14024,122,2,298.45,147,14,149.225,-0.9652136367018015,0.36450816159586713
14027,61,1,104.82,62,6,104.82,-2.206476655181504,-0.0987395313817802
14029,63,2,191.46,122,10,95.73,-1.3628456558390447,-0.33348550316686876
14030,18,8,1489.75,1380,189,186.21875,2.611259387556849,-0.5702232661306565
14031,7,14,1468.53,741,78,104.895,2.2810077759177543,-1.8953112331291737
14032,16,10,1720.01,1256,47,172.001,2.1896572776081773,-0.9551612903816862
14034,22,3,346.77,252,73,115.58999999999999,0.3555203932436333,-0.561888200311972
14035,29,4,710.35,409,36,177.5875,0.7728297611625429,-0.2597967985527865
14036,285,1,451.25,248,28,451.25,-0.32299900347598326,2.028390995273029
14037,176,2,139.25,45,26,69.625,-1.8332427084009433,-0.1615080533764453
14038,78,3,1520.78,957,63,506.9266666666667,1.6779664407151136,1.3095275204197445
14039,33,1,82.6,44,5,82.6,-2.4453855997511083,-0.5919288522208981
14040,41,12,1524.46,876,115,127.03833333333334,2.1412811890170893,-0.8918931388756031
14041,266,1,101.51,75,20,101.51,-2.043821934216104,0.600215266343254
14044,27,4,538.52,301,158,134.63,1.042005249383967,-0.4119918837621789
14046,284,1,47.71,172,9,47.71,-2.6461270598054343,-0.0355985556351421
14047,9,4,337.20000000000005,140,11,84.30000000000001,-0.4116872633135424,-1.5383452344372384
14048,305,1,399.85,240,82,399.85,-0.024396987685252326,2.0478286425932835
14049,17,4,3967.64,2777,307,991.91,3.787879467166019,1.342389464421474
14050,32,2,746.36,689,49,373.18,1.087459546436257,0.8206858427232261
14051,1,18,1763.21,839,29,97.95611111111111,2.421325518250524,-2.7771971388811605
14052,20,1,173.66,83,51,173.66,-0.6652235882214437,0.08994405409860444
14053,160,1,41.75,25,2,41.75,-3.794015058289415,-0.6246984391126769
14054,65,1,92.46000000000001,62,6,92.46000000000001,-2.3185897819084915,-0.1806391197003027
14055,106,1,104.14,46,5,104.14,-2.499174093194179,0.09073132407254393
14056,1,23,5792.69,3839,297,251.85608695652172,4.86636871497034,-1.8046393980121314
14057,24,15,2856.27,2435,150,190.418,3.256356845493196,-0.8078715247796537
14059,267,1,132.6,68,7,132.6,-2.2560749786208913,0.735826434713682
14060,5,16,1877.8,2004,58,117.3625,2.80003894744805,-1.9657905301472907
14062,10,6,456.93,263,24,76.155,0.358491781552845,-1.7003071553852085
14064,29,5,763.55,651,56,152.70999999999998,1.1858433409395903,-0.44085317933685053
14066,267,1,114.30000000000001,42,6,114.30000000000001,-2.597853143027927,0.5642641496254135
14067,64,2,275.04,224,45,137.52,-0.2893402444953305,0.15874400583248446
14068,320,1,208.35,65,19,208.35,-1.5891349936383528,1.2850224483071233
14071,4,8,952.72,864,247,119.09,2.4877991659087426,-1.5217992056409018
14073,32,1,151.04,130,13,151.04,-1.2380710581083205,0.0650201369933901
14075,5,3,569.1800000000001,534,29,189.7266666666667,0.951192808177399,-0.7318101813570261
14076,129,1,105.52,80,42,105.52,-1.5457584058772083,0.4032076667212956
14077,78,4,268.25,169,29,67.0625,-0.6097066303383636,-0.7712282961084881
14078,102,6,346.46999999999997,192,42,57.745,-0.2455782085036374,-0.9704607878497411
14079,125,1,86.05,124,7,86.05,-2.2144871960288337,0.08565541254960236
14080,33,1,45.599999999999994,48,4,45.599999999999994,-2.9505321726312466,-1.1120237874200833
14081,302,2,695.05,537,113,347.525,0.7848676257886907,1.748524959846033
14082,365,1,127.05,70,25,127.05,-1.8758812148062427,0.9414557966721725
14083,4,8,835.63,593,149,104.45375,2.046804795451432,-1.7065019824752776
14085,2,18,3679.7,2593,253,204.42777777777778,4.177248857220527,-1.6980951480863065
14087,3,1,188.12,221,60,188.12,0.1777154819510329,-0.4571629626484655
14088,10,10,2451.42,779,92,245.142,2.6565701921555753,-0.7999302993149493
14089,57,1,113.3,84,11,113.3,-1.806370861516014,0.010326937471153477
14092,8,14,3214.21,1790,106,229.58642857142857,3.31480207740974,-1.08251308420161
14093,12,1,420.89,334,93,420.89,0.8775756371332404,0.8021772315801045
14096,4,17,31267.34,12342,907,1839.255294117647,6.826888969912599,0.6817689173522943
14098,37,1,86.14999999999999,80,20,86.14999999999999,-1.7221130003327696,-0.3537034075847849
14099,16,11,2475.16,1674,152,225.01454545454544,3.0569035259721353,-0.6539800869048603
14100,138,1,147.2,58,21,147.2,-1.6819907939955427,0.635329166509385
14101,295,1,2.95,2,2,2.95,-6.59818942152648,-2.5832845883079774
14102,5,5,773.18,544,31,154.636,1.2522836611248798,-1.169931509428535
14104,166,1,69.71,67,17,69.71,-2.337312469748075,0.05876058111727621
14105,239,1,865.4300000000001,686,60,865.4300000000001,0.8964537633818623,2.6564821386713486
14107,52,7,1829.27,1361,52,261.32428571428574,2.018961217707239,0.11199459544918362
14108,31,2,484.96,364,29,242.48,0.3179228564689301,0.34447226476228077
14109,73,1,144.2,88,9,144.2,-1.7264395857473136,0.30660315761450074
14110,37,10,2176.77,1299,83,217.677,2.4356468136866285,-0.35970781126498563
14111,96,2,25.2,16,2,12.6,-4.258931964024196,-2.119526042778288
14112,23,6,2505.16,1422,106,417.52666666666664,2.723956722353974,0.34458353629161315
14113,4,4,427.62,339,22,106.905,0.5069601085967467,-1.505759149189411
14114,331,1,195.13,89,11,195.13,-1.740097133223658,1.2148991784041077
14116,20,5,1052.94,598,54,210.58800000000002,1.4726942028765837,-0.32094101344704923
14117,144,1,90.0,72,3,90.0,-2.6827000415084656,0.08322889713021757
